time,ax,ay,az,wx,wy,wz,participant,label,type
0 days 00:00:00.922000,-0.02,-0.03,0.16,0.0,-0.01,0.0,Ali,1,0
0 days 00:00:00.934000,-0.02,-0.03,0.16,0.0,0.0,0.0,Ali,1,0
0 days 00:00:00.935000,-0.02,-0.03,0.16,0.0,-0.01,0.0,Ali,1,0
0 days 00:00:00.936000,-0.02,-0.03,0.16,0.0,-0.01,0.0,Ali,1,0
0 days 00:00:00.937000,0.01,-0.01,0.23,0.0,0.0,0.0,Ali,1,0
0 days 00:00:00.939000,0.02,0.0,0.2,0.0,0.0,0.0,Ali,1,0
0 days 00:00:00.941000,0.02,0.0,0.2,0.0,0.0,0.0,Ali,1,0
0 days 00:00:00.944000,0.02,0.0,0.2,0.0,0.0,0.0,Ali,1,0
0 days 00:00:00.947000,0.02,0.0,0.2,0.0,0.01,0.0,Ali,1,0
0 days 00:00:00.948000,0.02,-0.01,0.18,0.0,0.0,0.0,Ali,1,0
0 days 00:00:00.951000,0.02,-0.01,0.18,0.0,0.0,0.0,Ali,1,0
0 days 00:00:00.953000,0.02,-0.01,0.18,0.0,0.0,0.0,Ali,1,0
0 days 00:00:00.969000,0.02,-0.01,0.18,0.0,0.0,0.0,Ali,1,0
0 days 00:00:00.970000,0.02,-0.01,0.18,0.0,0.0,0.0,Ali,1,0
0 days 00:00:00.979000,0.02,-0.01,0.18,0.0,0.0,0.0,Ali,1,0
0 days 00:00:00.980000,0.02,-0.01,0.18,0.0,0.0,0.0,Ali,1,0
0 days 00:00:00.981000,0.01,-0.03,0.2,0.0,0.0,0.0,Ali,1,0
0 days 00:00:00.982000,0.01,-0.03,0.2,0.0,0.0,0.0,Ali,1,0
0 days 00:00:00.983000,-0.01,-0.04,0.2,0.0,0.0,0.0,Ali,1,0
0 days 00:00:00.985000,-0.01,-0.04,0.2,0.0,0.0,0.0,Ali,1,0
0 days 00:00:00.987000,-0.01,-0.04,0.2,0.0,0.0,0.0,Ali,1,0
0 days 00:00:00.988000,0.0,-0.04,0.18,0.0,0.0,0.0,Ali,1,0
0 days 00:00:00.989000,0.0,-0.04,0.18,0.0,0.0,0.0,Ali,1,0
0 days 00:00:00.991000,0.0,-0.04,0.18,0.0,0.0,0.0,Ali,1,0
0 days 00:00:00.993000,0.0,-0.04,0.18,0.0,0.0,0.0,Ali,1,0
0 days 00:00:01.009000,0.0,-0.04,0.18,0.0,0.0,0.0,Ali,1,0
0 days 00:00:01.010000,0.0,-0.04,0.18,0.0,0.0,0.0,Ali,1,0
0 days 00:00:01.011000,0.0,-0.04,0.18,0.0,0.0,0.0,Ali,1,0
0 days 00:00:01.012000,-0.03,-0.02,0.21,0.0,0.0,0.0,Ali,1,0
0 days 00:00:01.016000,-0.03,-0.02,0.21,0.0,0.0,0.0,Ali,1,0
0 days 00:00:01.017000,-0.03,-0.02,0.21,0.0,0.0,0.0,Ali,1,0
0 days 00:00:01.018000,0.01,0.0,0.23,0.0,0.0,0.0,Ali,1,0
0 days 00:00:01.020000,0.01,0.0,0.23,0.0,0.0,0.0,Ali,1,0
0 days 00:00:01.021000,0.01,0.0,0.23,0.0,0.0,0.0,Ali,1,0
0 days 00:00:01.024000,0.01,0.0,0.23,0.0,0.0,0.0,Ali,1,0
0 days 00:00:01.028000,0.01,0.0,0.23,0.0,0.0,0.0,Ali,1,0
0 days 00:00:01.033000,0.02,0.02,0.22,0.0,0.0,0.0,Ali,1,0
0 days 00:00:01.034000,0.02,0.02,0.22,0.0,0.0,0.0,Ali,1,0
0 days 00:00:01.035000,0.02,0.02,0.22,0.0,0.0,0.0,Ali,1,0
0 days 00:00:01.048000,0.02,0.02,0.22,0.0,0.0,0.0,Ali,1,0
0 days 00:00:01.049000,0.02,0.02,0.22,0.0,0.0,0.0,Ali,1,0
0 days 00:00:01.050000,0.01,-0.01,0.2,0.0,0.0,0.0,Ali,1,0
0 days 00:00:01.052000,0.01,-0.01,0.2,0.0,0.0,0.0,Ali,1,0
0 days 00:00:01.053000,0.01,-0.01,0.2,0.0,0.0,0.0,Ali,1,0
0 days 00:00:01.057000,0.01,-0.01,0.2,0.0,0.0,0.0,Ali,1,0
0 days 00:00:01.058000,0.01,-0.04,0.21,0.0,0.0,0.0,Ali,1,0
0 days 00:00:01.060000,0.01,-0.04,0.21,0.0,0.0,0.0,Ali,1,0
0 days 00:00:01.062000,0.01,-0.04,0.21,0.0,0.0,0.0,Ali,1,0
0 days 00:00:01.064000,0.01,-0.04,0.21,0.0,0.0,0.0,Ali,1,0
0 days 00:00:01.070000,0.01,-0.04,0.21,0.0,0.0,0.0,Ali,1,0
0 days 00:00:01.072000,0.02,-0.02,0.22,0.0,0.0,0.0,Ali,1,0
0 days 00:00:01.075000,0.02,-0.02,0.22,0.0,0.0,0.0,Ali,1,0
0 days 00:00:01.089000,0.02,-0.02,0.22,0.0,-0.01,0.0,Ali,1,0
0 days 00:00:01.090000,0.02,-0.02,0.22,0.0,0.0,0.0,Ali,1,0
0 days 00:00:01.091000,0.02,-0.02,0.22,0.0,0.0,0.0,Ali,1,0
0 days 00:00:01.092000,0.02,-0.02,0.19,0.0,0.0,0.0,Ali,1,0
0 days 00:00:01.094000,0.02,-0.02,0.19,0.0,0.0,0.0,Ali,1,0
0 days 00:00:01.099000,0.02,-0.02,0.19,0.0,0.0,0.0,Ali,1,0
0 days 00:00:01.100000,0.0,-0.02,0.23,0.0,0.0,0.0,Ali,1,0
0 days 00:00:01.102000,0.0,-0.02,0.23,0.0,0.0,0.0,Ali,1,0
0 days 00:00:01.104000,0.0,-0.02,0.23,0.0,0.0,0.0,Ali,1,0
0 days 00:00:01.107000,0.0,-0.02,0.23,0.0,0.0,0.0,Ali,1,0
0 days 00:00:01.110000,0.0,-0.03,0.23,0.0,0.0,0.0,Ali,1,0
0 days 00:00:01.120000,0.0,-0.03,0.23,0.0,0.0,0.0,Ali,1,0
0 days 00:00:01.135000,0.0,-0.03,0.23,0.0,0.0,0.0,Ali,1,0
0 days 00:00:01.137000,0.0,-0.03,0.23,0.0,0.0,0.0,Ali,1,0
0 days 00:00:01.138000,0.0,-0.03,0.23,0.0,0.0,0.0,Ali,1,0
0 days 00:00:01.146000,0.0,-0.03,0.23,0.0,0.0,0.0,Ali,1,0
0 days 00:00:01.147000,0.0,-0.03,0.23,0.0,0.0,0.0,Ali,1,0
0 days 00:00:01.148000,0.02,0.01,0.19,0.0,0.0,0.0,Ali,1,0
0 days 00:00:01.149000,0.02,0.01,0.19,0.0,0.0,0.0,Ali,1,0
0 days 00:00:01.150000,0.02,0.01,0.19,0.0,0.0,0.0,Ali,1,0
0 days 00:00:01.151000,0.01,0.01,0.18,0.0,0.0,0.0,Ali,1,0
0 days 00:00:01.152000,0.01,0.01,0.18,0.0,0.0,0.0,Ali,1,0
0 days 00:00:01.153000,0.01,0.01,0.18,0.0,0.0,0.0,Ali,1,0
0 days 00:00:01.170000,0.01,0.01,0.18,0.0,0.0,0.0,Ali,1,0
0 days 00:00:01.171000,0.01,0.01,0.18,0.0,0.0,0.0,Ali,1,0
0 days 00:00:01.172000,0.01,0.01,0.18,0.0,0.0,0.0,Ali,1,0
0 days 00:00:01.173000,0.01,0.0,0.3,0.0,0.0,0.0,Ali,1,0
0 days 00:00:01.174000,0.01,0.0,0.3,0.0,0.0,0.0,Ali,1,0
0 days 00:00:01.177000,0.01,0.0,0.3,0.0,0.0,0.0,Ali,1,0
0 days 00:00:01.178000,0.01,0.0,0.3,0.0,0.0,0.0,Ali,1,0
0 days 00:00:01.180000,0.01,0.0,0.3,0.01,0.0,0.0,Ali,1,0
0 days 00:00:01.182000,0.01,0.0,0.3,0.0,0.0,0.0,Ali,1,0
0 days 00:00:01.184000,0.01,0.0,0.3,0.0,0.0,0.0,Ali,1,0
0 days 00:00:01.187000,0.01,0.0,0.3,0.0,0.0,0.0,Ali,1,0
0 days 00:00:01.189000,0.01,-0.05,0.17,0.0,0.0,0.0,Ali,1,0
0 days 00:00:01.192000,0.01,-0.05,0.17,0.0,0.0,0.0,Ali,1,0
0 days 00:00:01.194000,0.01,-0.05,0.17,0.0,0.0,0.0,Ali,1,0
0 days 00:00:01.209000,0.01,-0.05,0.17,0.0,0.0,0.0,Ali,1,0
0 days 00:00:01.210000,0.01,-0.05,0.17,0.0,0.0,0.0,Ali,1,0
0 days 00:00:01.211000,0.01,-0.05,0.17,0.0,0.0,0.0,Ali,1,0
0 days 00:00:01.212000,0.02,-0.01,0.23,0.01,0.0,0.0,Ali,1,0
0 days 00:00:01.213000,0.02,-0.01,0.23,0.0,0.0,0.0,Ali,1,0
0 days 00:00:01.221000,0.02,-0.01,0.23,0.0,0.0,0.0,Ali,1,0
0 days 00:00:01.222000,0.02,-0.01,0.23,0.0,0.0,0.0,Ali,1,0
0 days 00:00:01.227000,0.02,0.0,0.33,0.0,0.0,0.0,Ali,1,0
0 days 00:00:01.228000,0.02,0.0,0.33,0.0,0.0,0.0,Ali,1,0
0 days 00:00:01.230000,0.01,0.01,0.24,0.0,0.0,0.0,Ali,1,0
0 days 00:00:01.233000,0.01,0.01,0.24,0.0,0.0,0.0,Ali,1,0
0 days 00:00:01.234000,0.01,0.01,0.24,0.0,0.0,0.0,Ali,1,0
0 days 00:00:01.252000,0.01,0.01,0.24,0.0,0.0,0.0,Ali,1,0
0 days 00:00:01.253000,0.01,0.01,0.24,0.0,0.0,0.0,Ali,1,0
0 days 00:00:01.254000,0.01,0.01,0.24,0.0,0.0,0.0,Ali,1,0
0 days 00:00:01.255000,-0.07,-0.02,0.24,0.0,0.0,0.0,Ali,1,0
0 days 00:00:01.257000,-0.07,-0.02,0.24,0.0,0.0,0.0,Ali,1,0
0 days 00:00:01.258000,0.0,-0.05,0.16,0.0,0.0,0.0,Ali,1,0
0 days 00:00:01.260000,0.0,-0.05,0.16,-0.01,0.0,0.0,Ali,1,0
0 days 00:00:01.262000,0.0,-0.05,0.16,0.0,0.0,0.0,Ali,1,0
0 days 00:00:01.264000,0.0,-0.05,0.16,0.0,0.0,0.0,Ali,1,0
0 days 00:00:01.269000,0.0,-0.05,0.16,0.0,0.0,0.0,Ali,1,0
0 days 00:00:01.270000,0.0,-0.05,0.16,0.0,0.0,0.0,Ali,1,0
0 days 00:00:01.271000,0.02,-0.02,0.17,0.0,0.0,0.0,Ali,1,0
0 days 00:00:01.273000,0.02,-0.02,0.17,0.0,0.0,0.0,Ali,1,0
0 days 00:00:01.288000,0.02,-0.02,0.17,0.0,0.0,0.0,Ali,1,0
0 days 00:00:01.289000,0.02,-0.02,0.17,0.01,0.0,0.0,Ali,1,0
0 days 00:00:01.290000,0.02,-0.02,0.17,0.0,0.0,0.0,Ali,1,0
0 days 00:00:01.299000,0.0,-0.07,0.21,0.0,0.0,0.0,Ali,1,0
0 days 00:00:01.300000,0.0,-0.07,0.21,0.0,0.0,0.0,Ali,1,0
0 days 00:00:01.301000,0.0,-0.07,0.21,0.0,0.0,0.0,Ali,1,0
0 days 00:00:01.302000,0.02,-0.02,0.17,0.0,0.0,0.0,Ali,1,0
0 days 00:00:01.304000,0.02,-0.02,0.17,0.0,0.0,0.0,Ali,1,0
0 days 00:00:01.308000,0.02,-0.02,0.17,0.0,0.0,0.0,Ali,1,0
0 days 00:00:01.309000,0.01,-0.01,0.2,0.0,-0.01,0.0,Ali,1,0
0 days 00:00:01.311000,0.01,-0.01,0.2,0.0,0.0,0.0,Ali,1,0
0 days 00:00:01.317000,0.01,-0.01,0.2,0.0,-0.01,0.0,Ali,1,0
0 days 00:00:01.331000,0.01,-0.01,0.2,0.0,-0.01,0.0,Ali,1,0
0 days 00:00:01.332000,0.01,-0.01,0.2,0.0,0.0,0.0,Ali,1,0
0 days 00:00:01.333000,0.07,-0.01,0.27,0.0,0.0,0.0,Ali,1,0
0 days 00:00:01.334000,0.07,-0.01,0.27,0.0,0.0,0.0,Ali,1,0
0 days 00:00:01.337000,0.07,-0.01,0.27,0.0,0.0,0.0,Ali,1,0
0 days 00:00:01.338000,0.07,-0.01,0.27,0.0,0.0,0.0,Ali,1,0
0 days 00:00:01.339000,-0.01,0.0,0.21,0.0,0.0,0.0,Ali,1,0
0 days 00:00:01.341000,-0.01,0.0,0.21,0.0,0.01,0.0,Ali,1,0
0 days 00:00:01.344000,-0.01,0.0,0.21,0.0,0.0,0.0,Ali,1,0
0 days 00:00:01.347000,-0.01,0.0,0.21,0.0,0.0,0.0,Ali,1,0
0 days 00:00:01.348000,-0.01,-0.04,0.2,0.0,0.0,0.0,Ali,1,0
0 days 00:00:01.350000,-0.01,-0.04,0.2,0.0,0.01,0.0,Ali,1,0
0 days 00:00:01.352000,-0.01,-0.04,0.2,0.0,0.01,0.0,Ali,1,0
0 days 00:00:01.354000,-0.01,-0.04,0.2,0.0,0.01,0.0,Ali,1,0
0 days 00:00:01.371000,-0.01,-0.04,0.2,0.01,0.01,0.0,Ali,1,0
0 days 00:00:01.372000,-0.01,-0.04,0.2,0.0,0.01,0.0,Ali,1,0
0 days 00:00:01.373000,-0.01,-0.04,0.2,0.0,0.01,0.0,Ali,1,0
0 days 00:00:01.374000,-0.01,-0.04,0.2,0.0,0.01,0.0,Ali,1,0
0 days 00:00:01.375000,-0.05,-0.03,0.22,0.0,0.0,0.0,Ali,1,0
0 days 00:00:01.376000,-0.04,-0.03,0.22,0.0,0.01,0.0,Ali,1,0
0 days 00:00:01.377000,-0.04,-0.03,0.22,0.01,0.01,0.0,Ali,1,0
0 days 00:00:01.378000,-0.03,-0.03,0.21,0.01,0.01,0.0,Ali,1,0
0 days 00:00:01.380000,-0.03,-0.03,0.21,0.0,0.01,0.0,Ali,1,0
0 days 00:00:01.382000,-0.03,-0.03,0.21,0.0,0.01,0.0,Ali,1,0
0 days 00:00:01.384000,-0.03,-0.03,0.21,0.01,0.01,0.0,Ali,1,0
0 days 00:00:01.387000,-0.03,-0.03,0.21,0.01,0.02,0.0,Ali,1,0
0 days 00:00:01.388000,-0.01,-0.01,0.18,0.01,0.02,0.0,Ali,1,0
0 days 00:00:01.390000,-0.01,-0.01,0.18,0.01,0.02,0.0,Ali,1,0
0 days 00:00:01.392000,-0.01,-0.01,0.18,0.01,0.02,0.0,Ali,1,0
0 days 00:00:01.394000,-0.01,-0.01,0.18,0.01,0.03,0.0,Ali,1,0
0 days 00:00:01.409000,-0.01,-0.01,0.18,0.02,0.03,0.0,Ali,1,0
0 days 00:00:01.410000,-0.01,-0.01,0.18,0.01,0.03,0.0,Ali,1,0
0 days 00:00:01.411000,0.0,0.0,0.18,0.01,0.02,0.0,Ali,1,0
0 days 00:00:01.412000,0.01,0.0,0.18,0.01,0.02,0.0,Ali,1,0
0 days 00:00:01.418000,0.01,0.0,0.18,0.01,0.02,0.0,Ali,1,0
0 days 00:00:01.419000,0.01,0.0,0.18,0.01,0.01,0.0,Ali,1,0
0 days 00:00:01.420000,0.02,0.01,0.18,0.0,0.01,0.0,Ali,1,0
0 days 00:00:01.421000,0.02,0.01,0.18,0.0,0.0,0.0,Ali,1,0
0 days 00:00:01.425000,0.02,0.01,0.18,0.0,0.0,0.0,Ali,1,0
0 days 00:00:01.427000,0.02,0.01,0.18,0.0,0.0,0.0,Ali,1,0
0 days 00:00:01.428000,0.04,-0.01,0.15,0.0,0.0,0.0,Ali,1,0
0 days 00:00:01.430000,0.04,-0.01,0.15,-0.01,-0.01,0.0,Ali,1,0
0 days 00:00:01.432000,0.04,-0.01,0.15,-0.01,-0.01,0.0,Ali,1,0
0 days 00:00:01.433000,0.04,-0.01,0.15,-0.01,-0.01,0.0,Ali,1,0
0 days 00:00:01.451000,0.04,-0.01,0.15,-0.01,-0.02,0.0,Ali,1,0
0 days 00:00:01.452000,0.04,-0.01,0.15,-0.01,-0.02,0.0,Ali,1,0
0 days 00:00:01.453000,0.04,-0.01,0.15,-0.01,-0.02,0.0,Ali,1,0
0 days 00:00:01.454000,0.04,-0.01,0.15,-0.01,-0.03,0.0,Ali,1,0
0 days 00:00:01.455000,0.0,-0.03,0.2,-0.02,-0.04,0.0,Ali,1,0
0 days 00:00:01.463000,0.0,-0.03,0.2,-0.02,-0.05,0.0,Ali,1,0
0 days 00:00:01.464000,-0.03,-0.01,0.1,-0.03,-0.06,0.0,Ali,1,0
0 days 00:00:01.465000,-0.03,-0.01,0.1,-0.03,-0.06,0.0,Ali,1,0
0 days 00:00:01.468000,-0.03,-0.01,0.1,-0.03,-0.06,0.0,Ali,1,0
0 days 00:00:01.469000,-0.03,-0.01,0.1,-0.03,-0.07,0.0,Ali,1,0
0 days 00:00:01.471000,0.0,-0.03,0.22,-0.03,-0.06,0.0,Ali,1,0
0 days 00:00:01.472000,0.0,-0.03,0.22,-0.03,-0.06,0.0,Ali,1,0
0 days 00:00:01.474000,0.0,-0.03,0.22,-0.03,-0.05,0.0,Ali,1,0
0 days 00:00:01.491000,0.0,-0.03,0.22,-0.02,-0.04,0.0,Ali,1,0
0 days 00:00:01.492000,0.0,-0.03,0.22,-0.01,-0.02,0.0,Ali,1,0
0 days 00:00:01.493000,0.0,-0.03,0.22,0.0,0.0,0.0,Ali,1,0
0 days 00:00:01.494000,0.03,-0.06,0.29,0.01,0.03,0.0,Ali,1,0
0 days 00:00:01.498000,0.03,-0.06,0.29,0.02,0.03,0.0,Ali,1,0
0 days 00:00:01.499000,0.03,-0.06,0.29,0.01,0.02,0.0,Ali,1,0
0 days 00:00:01.503000,0.0,-0.01,0.24,0.01,0.02,0.0,Ali,1,0
0 days 00:00:01.504000,0.0,-0.01,0.24,0.01,0.02,0.0,Ali,1,0
0 days 00:00:01.507000,0.0,-0.01,0.24,0.01,0.02,0.0,Ali,1,0
0 days 00:00:01.508000,0.0,0.01,0.17,0.01,0.01,0.0,Ali,1,0
0 days 00:00:01.510000,0.0,0.01,0.17,0.0,0.0,0.0,Ali,1,0
0 days 00:00:01.512000,0.0,0.01,0.17,-0.01,-0.01,0.0,Ali,1,0
0 days 00:00:01.518000,0.0,0.01,0.17,0.0,-0.01,0.0,Ali,1,0
0 days 00:00:01.528000,0.0,0.01,0.17,-0.01,-0.02,0.0,Ali,1,0
0 days 00:00:01.529000,0.0,0.01,0.17,0.0,-0.01,0.0,Ali,1,0
0 days 00:00:01.530000,0.0,0.01,0.17,0.0,0.0,0.0,Ali,1,0
0 days 00:00:01.532000,0.04,-0.01,0.25,0.0,0.0,0.0,Ali,1,0
0 days 00:00:01.534000,0.04,-0.01,0.25,0.01,0.01,0.0,Ali,1,0
0 days 00:00:01.537000,0.04,-0.01,0.25,0.01,0.01,0.0,Ali,1,0
0 days 00:00:01.538000,0.05,-0.02,0.2,0.01,0.01,0.0,Ali,1,0
0 days 00:00:01.540000,0.05,-0.02,0.2,0.0,0.01,0.0,Ali,1,0
0 days 00:00:01.542000,0.05,-0.02,0.2,0.01,0.01,0.0,Ali,1,0
0 days 00:00:01.545000,0.05,-0.02,0.2,0.01,0.01,0.0,Ali,1,0
0 days 00:00:01.547000,0.05,-0.02,0.2,0.01,0.02,0.0,Ali,1,0
0 days 00:00:01.548000,0.03,-0.02,0.23,0.01,0.02,0.0,Ali,1,0
0 days 00:00:01.549000,0.03,-0.02,0.23,0.01,0.02,0.0,Ali,1,0
0 days 00:00:01.552000,0.03,-0.02,0.23,0.01,0.02,0.0,Ali,1,0
0 days 00:00:01.554000,0.03,-0.02,0.23,0.01,0.02,0.0,Ali,1,0
0 days 00:00:01.555000,0.03,-0.02,0.23,0.01,0.02,0.0,Ali,1,0
0 days 00:00:01.571000,0.03,-0.02,0.23,0.01,0.02,0.0,Ali,1,0
0 days 00:00:01.572000,0.03,-0.02,0.23,0.01,0.02,0.0,Ali,1,0
0 days 00:00:01.573000,0.03,-0.02,0.23,0.01,0.02,0.0,Ali,1,0
0 days 00:00:01.574000,0.03,-0.02,0.23,0.01,0.01,0.0,Ali,1,0
0 days 00:00:01.577000,0.01,-0.04,0.19,0.01,0.01,0.0,Ali,1,0
0 days 00:00:01.578000,-0.02,-0.03,0.2,0.0,0.01,0.0,Ali,1,0
0 days 00:00:01.581000,-0.02,-0.03,0.2,0.01,0.01,0.0,Ali,1,0
0 days 00:00:01.582000,-0.02,-0.03,0.2,0.0,0.01,0.0,Ali,1,0
0 days 00:00:01.584000,-0.02,-0.03,0.2,0.01,0.01,0.0,Ali,1,0
0 days 00:00:01.587000,-0.02,-0.03,0.2,0.01,0.01,0.0,Ali,1,0
0 days 00:00:01.588000,-0.01,-0.03,0.22,0.01,0.02,0.0,Ali,1,0
0 days 00:00:01.590000,-0.01,-0.03,0.22,0.01,0.02,0.0,Ali,1,0
0 days 00:00:01.592000,-0.01,-0.03,0.22,0.01,0.02,0.0,Ali,1,0
0 days 00:00:01.594000,-0.01,-0.03,0.22,0.01,0.02,0.0,Ali,1,0
0 days 00:00:01.610000,-0.01,-0.03,0.22,0.01,0.02,0.0,Ali,1,0
0 days 00:00:01.611000,-0.01,-0.03,0.22,0.01,0.01,0.0,Ali,1,0
0 days 00:00:01.612000,-0.01,-0.03,0.22,0.01,0.01,0.0,Ali,1,0
0 days 00:00:01.613000,0.0,0.0,0.19,0.01,0.01,0.0,Ali,1,0
0 days 00:00:01.619000,0.0,0.0,0.19,0.01,0.02,0.0,Ali,1,0
0 days 00:00:01.620000,-0.03,-0.02,0.3,0.02,0.02,0.0,Ali,1,0
0 days 00:00:01.628000,-0.03,-0.02,0.3,0.01,0.02,0.0,Ali,1,0
0 days 00:00:01.629000,-0.03,-0.02,0.3,0.01,0.01,0.0,Ali,1,0
0 days 00:00:01.630000,0.01,0.02,0.27,0.01,0.01,0.0,Ali,1,0
0 days 00:00:01.634000,0.01,0.02,0.27,0.01,0.02,0.0,Ali,1,0
0 days 00:00:01.635000,0.01,0.02,0.27,0.01,0.01,0.0,Ali,1,0
0 days 00:00:01.649000,0.01,0.02,0.27,0.0,0.02,0.0,Ali,1,0
0 days 00:00:01.650000,0.01,0.02,0.27,0.02,0.04,0.0,Ali,1,0
0 days 00:00:01.651000,0.05,0.01,0.17,0.02,0.04,0.0,Ali,1,0
0 days 00:00:01.654000,0.05,0.01,0.17,0.01,0.03,0.0,Ali,1,0
0 days 00:00:01.657000,0.05,0.01,0.17,0.01,0.02,0.0,Ali,1,0
0 days 00:00:01.659000,0.02,-0.03,0.1,0.01,0.0,0.0,Ali,1,0
0 days 00:00:01.662000,0.02,-0.03,0.1,0.01,-0.02,0.0,Ali,1,0
0 days 00:00:01.664000,0.02,-0.03,0.1,-0.01,-0.01,0.0,Ali,1,0
0 days 00:00:01.667000,0.02,-0.03,0.1,-0.02,-0.02,0.0,Ali,1,0
0 days 00:00:01.670000,0.08,-0.06,0.19,0.0,0.01,0.0,Ali,1,0
0 days 00:00:01.672000,0.08,-0.06,0.19,0.01,0.03,0.0,Ali,1,0
0 days 00:00:01.674000,0.08,-0.06,0.19,0.02,0.05,0.0,Ali,1,0
0 days 00:00:01.689000,0.08,-0.06,0.19,0.03,0.05,0.0,Ali,1,0
0 days 00:00:01.690000,0.08,-0.06,0.19,0.03,0.07,0.0,Ali,1,0
0 days 00:00:01.691000,0.08,-0.06,0.19,0.03,0.06,0.0,Ali,1,0
0 days 00:00:01.693000,0.06,-0.04,0.05,0.02,0.03,0.0,Ali,1,0
0 days 00:00:01.699000,0.06,-0.04,0.05,0.01,0.02,0.0,Ali,1,0
0 days 00:00:01.700000,0.0,-0.01,0.03,0.01,0.01,0.0,Ali,1,0
0 days 00:00:01.701000,0.0,-0.01,0.03,0.01,0.01,0.0,Ali,1,0
0 days 00:00:01.705000,0.0,-0.01,0.03,0.01,0.0,0.0,Ali,1,0
0 days 00:00:01.706000,0.0,-0.01,0.03,-0.01,-0.02,0.0,Ali,1,0
0 days 00:00:01.707000,-0.01,0.03,0.06,-0.01,-0.02,0.0,Ali,1,0
0 days 00:00:01.710000,-0.01,0.03,0.06,-0.03,-0.05,0.0,Ali,1,0
0 days 00:00:01.712000,-0.01,0.03,0.06,-0.03,-0.06,0.0,Ali,1,0
0 days 00:00:01.719000,-0.01,0.03,0.06,-0.03,-0.07,0.0,Ali,1,0
0 days 00:00:01.732000,-0.01,0.03,0.06,-0.04,-0.08,0.0,Ali,1,0
0 days 00:00:01.733000,-0.01,0.03,0.06,-0.07,-0.14,0.0,Ali,1,0
0 days 00:00:01.734000,-0.01,0.03,0.06,-0.07,-0.15,0.0,Ali,1,0
0 days 00:00:01.735000,-0.06,0.06,0.07,-0.08,-0.15,0.0,Ali,1,0
0 days 00:00:01.737000,-0.06,0.06,0.07,-0.07,-0.14,-0.01,Ali,1,0
0 days 00:00:01.738000,0.03,-0.02,0.35,-0.07,-0.14,-0.01,Ali,1,0
0 days 00:00:01.739000,0.03,-0.02,0.35,-0.07,-0.14,-0.01,Ali,1,0
0 days 00:00:01.742000,0.03,-0.02,0.35,-0.07,-0.14,-0.02,Ali,1,0
0 days 00:00:01.743000,0.03,-0.02,0.35,-0.07,-0.13,-0.04,Ali,1,0
0 days 00:00:01.747000,0.03,-0.02,0.35,-0.07,-0.13,-0.08,Ali,1,0
0 days 00:00:01.748000,0.4,0.09,0.23,-0.07,-0.13,-0.08,Ali,1,0
0 days 00:00:01.749000,0.4,0.09,0.23,-0.07,-0.12,-0.13,Ali,1,0
0 days 00:00:01.751000,0.4,0.09,0.23,-0.06,-0.12,-0.15,Ali,1,0
0 days 00:00:01.752000,0.4,0.09,0.23,-0.06,-0.11,-0.19,Ali,1,0
0 days 00:00:01.754000,0.4,0.09,0.23,-0.06,-0.1,-0.21,Ali,1,0
0 days 00:00:01.771000,0.4,0.09,0.23,-0.05,-0.09,-0.22,Ali,1,0
0 days 00:00:01.772000,0.4,0.09,0.23,-0.06,0.02,-0.1,Ali,1,0
0 days 00:00:01.773000,0.4,0.09,0.23,-0.06,0.02,-0.1,Ali,1,0
0 days 00:00:01.774000,0.4,0.09,0.23,0.0,0.0,0.02,Ali,1,0
0 days 00:00:01.775000,-0.78,-0.49,1.12,-0.01,-0.02,0.07,Ali,1,0
0 days 00:00:01.777000,-0.78,-0.49,1.12,-0.03,-0.03,0.09,Ali,1,0
0 days 00:00:01.778000,0.08,-0.67,-0.18,-0.04,-0.04,0.1,Ali,1,0
0 days 00:00:01.780000,0.08,-0.67,-0.18,-0.07,-0.07,0.1,Ali,1,0
0 days 00:00:01.783000,0.08,-0.67,-0.18,-0.08,-0.06,0.1,Ali,1,0
0 days 00:00:01.787000,0.08,-0.67,-0.18,-0.1,-0.04,0.08,Ali,1,0
0 days 00:00:01.788000,0.58,0.37,0.04,-0.13,-0.04,0.05,Ali,1,0
0 days 00:00:01.789000,0.58,0.37,0.04,-0.14,-0.04,0.03,Ali,1,0
0 days 00:00:01.792000,0.58,0.37,0.04,-0.11,0.01,0.02,Ali,1,0
0 days 00:00:01.796000,0.58,0.37,0.04,-0.11,0.02,0.02,Ali,1,0
0 days 00:00:01.809000,0.58,0.37,0.04,-0.12,0.03,0.02,Ali,1,0
0 days 00:00:01.810000,0.58,0.37,0.04,-0.14,0.1,0.07,Ali,1,0
0 days 00:00:01.811000,-0.09,0.42,0.64,-0.14,0.07,0.09,Ali,1,0
0 days 00:00:01.812000,-0.08,0.45,0.64,-0.16,0.06,0.12,Ali,1,0
0 days 00:00:01.814000,-0.08,0.45,0.64,-0.18,0.08,0.14,Ali,1,0
0 days 00:00:01.819000,-0.08,0.45,0.64,-0.19,0.1,0.16,Ali,1,0
0 days 00:00:01.821000,0.26,0.69,-0.12,-0.19,0.1,0.16,Ali,1,0
0 days 00:00:01.822000,0.26,0.69,-0.12,-0.22,0.14,0.21,Ali,1,0
0 days 00:00:01.824000,0.26,0.69,-0.12,-0.22,0.12,0.25,Ali,1,0
0 days 00:00:01.829000,0.26,0.69,-0.12,-0.22,0.08,0.28,Ali,1,0
